dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
mso5_s017_snr10db:9097:800,mso5_s017_snr10db,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 5, 'noise_overlay': True, 'snr_db': 10.0}",9097,v1,1,800,3,0.0,False,-3.1720657846433043e-18,1.0,0.024694902097934512,-0.30551488080032563,3.0,3.0,,False,0.8567337689860818,-0.10350474015226918,5.2796586437325645,True,0.22672122034585585,True,0.9849641111989167,True,0.5264211842687876,0.10892857142857143,0.07140397311958434,0.001,0.815713609610077,0,0.4396455300499662,True,0.8656533525146144,0.4735788157312124,0.49676047665468265,,,5.0,,,0.7086857727348116,0.37556209797959794,1.0218143858208568,0.705749540887454,-0.6462522878412589
mso6_s018_snr20db:9098:800,mso6_s018_snr20db,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 6, 'noise_overlay': True, 'snr_db': 20.0}",9098,v1,1,800,2,0.0,False,4.758098676964957e-18,0.9999999999999999,0.17990167906850252,-0.3104929974180677,2.0,4.0,,False,0.9785297333826949,-0.1824223396389546,5.331402362237717,True,0.2580892790038632,True,0.9840856327702558,True,0.48519581637354803,0.10892857142857143,0.010520865022295685,0.001,0.9302427772316052,0,0.41521695921698365,True,0.7948640883029559,0.514804183626452,0.45154468910204193,,,6.0,,,0.37737822108122415,0.1953310829493566,0.9537809042455685,0.8146587731540841,-0.7584498212962119
mso7_s019_snr5db:9099:800,mso7_s019_snr5db,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 7, 'noise_overlay': True, 'snr_db': 5.0}",9099,v1,1,800,2,0.0,False,9.516197353929913e-18,1.0,0.09696868620253332,-0.05734709300202834,2.0,2.0,,False,0.5984237338694652,-0.20757751468750352,1.0780067958871344,True,0.1558230015874426,True,0.9914591309665841,True,0.6804176317814166,0.07321428571428572,0.17347434655778496,0.001,0.7146547685768452,0,0.4537481896910365,True,0.9489152734650781,0.31958236821858343,0.7804830432610552,,,7.0,,,0.7982065115350532,0.6649218138156647,1.0098916329163223,0.8787860980833339,-0.3449698191006576
fbm_h0.503_s000_snr10db:9100:800,fbm_h0.503_s000_snr10db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5029193929106731, 'noise_overlay': True, 'snr_db': 10.0}",9100,v1,1,800,1,0.0,False,-1.2688263138573217e-17,1.0,0.04004959608700698,-0.14405401110003924,1.0,4.0,,False,-0.03926282959165084,0.02124054595993785,-0.5322956631888749,True,0.1528481256195822,True,0.9979495333266847,True,0.9366386665465677,0.28035714285714286,0.6187690112516145,0.001,0.8028049505348372,0,0.5771237920823012,True,0.99665452947888,0.06336133345343231,1.0089709032631777,,,,0.5029193929106731,,0.9911047476323062,1.0448794745981316,1.0135255062973594,1.0235042960050706,0.031353968300772195
fbm_h0.741_s001_snr20db:9101:800,fbm_h0.741_s001_snr20db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.74104661279553, 'noise_overlay': True, 'snr_db': 20.0}",9101,v1,1,800,2,0.0,False,5.075305255429287e-17,1.0,0.05401890948860526,-0.13039873902548793,2.0,4.0,,False,0.08299564712557206,-0.010800466781928808,-0.016149547765994365,True,0.13675055414484907,True,0.9984559302058842,True,0.8961537450303192,0.02857142857142857,0.4861157516185309,0.001,0.9391987852291668,0,0.7952082449134755,True,0.989436392168991,0.1038462549696808,0.9632262556930001,,,,0.74104661279553,,0.96297317303886,0.9931820716438078,1.0070428525989228,1.0127986273328689,-0.013860780955115004
fbm_h0.914_s002_snr5db:9102:800,fbm_h0.914_s002_snr5db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.9139291666238398, 'noise_overlay': True, 'snr_db': 5.0}",9102,v1,1,800,2,0.0,False,-5.075305255429287e-17,1.0,0.05563440467321537,-0.29613654932062206,2.0,3.0,,False,0.1635289642281046,-0.0003467293474950228,0.7514066005574047,True,0.1477077369254735,True,0.9971193823707735,True,0.8804436446375569,0.033928571428571426,0.467816792291036,0.001,0.021444838050886462,0,0.8071739674086844,True,0.9850190024611425,0.11955635536244313,0.9147774402112191,,,,0.9139291666238398,,0.8578783175474186,0.8523115740657374,0.9153798229139806,0.933509326768807,-0.06306824884824314
fbm_h0.618_s003_snr10db:9103:800,fbm_h0.618_s003_snr10db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.617505483134296, 'noise_overlay': True, 'snr_db': 10.0}",9103,v1,1,800,1,0.0,False,-9.516197353929913e-18,0.9999999999999999,0.09458836486217602,-0.039532964354098254,1.0,2.0,,False,-0.027205117834811388,0.015353309452279973,-0.8213711798065882,True,0.1476487786265016,True,0.9987277585942567,True,0.9237749119079722,0.005357142857142857,0.5421604687560463,0.001,0.5256243041791405,0,0.6465215536583466,True,0.9861885468251858,0.07622508809202777,1.0059084493046726,,,,0.617505483134296,,1.038626950493825,1.0352186344143586,1.0045416005418404,1.0305719899405683,0.03067703387251819
fbm_h0.889_s004_snr20db:9104:800,fbm_h0.889_s004_snr20db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8888883208339198, 'noise_overlay': True, 'snr_db': 20.0}",9104,v1,1,800,3,0.0,False,-1.2688263138573217e-17,1.0000000000000002,-0.1541959015740194,-0.011969720725355959,3.0,5.0,,False,0.24424278530554633,0.061144004094307536,0.35624280838100925,True,0.1669762806137423,True,0.9955476865019082,True,0.8124102435863455,0.007142857142857143,0.34803668048129655,0.001,0.6599559671591313,0,0.9136320996397606,True,0.9822046921011062,0.1875897564136545,0.8334345868753864,,,,0.8888883208339198,,1.0249637458189573,1.1908209655514619,1.110497530673834,1.0722359298811597,0.08032343487762783
fbm_h0.862_s005_snr5db:9105:800,fbm_h0.862_s005_snr5db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8619039472889636, 'noise_overlay': True, 'snr_db': 5.0}",9105,v1,1,800,2,0.0,False,-6.344131569286608e-17,1.0000000000000002,-0.12995962699929164,-0.03422476667293006,2.0,2.0,,False,0.09573249030774644,-0.006297715393589587,-0.5434348748441609,True,0.16476390138221503,True,0.9962911110416391,True,0.8674317409731508,0.014285714285714285,0.43505934359196374,0.001,0.18723736499659172,0,0.854021135505497,True,0.9845298683026007,0.1325682590268492,0.954235413871149,,,,0.8619039472889636,,0.9535447178254808,0.9855631161284074,0.9980624123001344,0.9917665041211071,-0.012499296171726959
fbm_h0.683_s006_snr10db:9106:800,fbm_h0.683_s006_snr10db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.6831411428933851, 'noise_overlay': True, 'snr_db': 10.0}",9106,v1,1,800,1,0.0,False,1.586032892321652e-17,1.0,0.15268536954186568,-0.24598893915065423,1.0,2.0,,False,0.05520710638387882,-0.02558917528285498,-0.020145969194218148,True,,False,0.9967279373107734,True,0.9083879769459171,0.005357142857142857,0.5278755395100126,0.001,0.7823084623367608,0,0.7621476795176177,True,0.9918406901710826,0.09161202305408289,0.9850797271789611,,,,0.6831411428933851,,0.9961923383126902,1.0310401335416086,1.0138672984106822,0.9976845038608094,0.017172835130926378
fbm_h0.704_s007_snr20db:9107:800,fbm_h0.704_s007_snr20db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.7043396533464028, 'noise_overlay': True, 'snr_db': 20.0}",9107,v1,1,800,1,0.0,False,-1.4274296030894868e-17,1.0,-0.20874053527387484,0.2720377138883179,1.0,2.0,,False,0.10063364443612965,-0.029801463737359257,-0.27800500405157347,True,0.14101717747150871,True,0.9962036294376584,True,0.9193756717951337,0.0035714285714285713,0.5534345188757525,0.001,0.9347093016234838,0,0.7072218205363361,True,0.9892256583615692,0.08062432820486631,0.9639335139423412,,,,0.7043396533464028,,0.9025577683144165,1.0668517158726412,0.9597299271933803,0.9774139960154166,0.10712178867926081
fbm_h0.612_s008_snr5db:9108:800,fbm_h0.612_s008_snr5db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.611901775974479, 'noise_overlay': True, 'snr_db': 5.0}",9108,v1,1,800,1,0.0,False,4.758098676964957e-18,1.0,-0.17970260525387924,0.08404762476044336,1.0,3.0,,False,-0.07242540974779654,0.049485107620448776,-0.45218261220842504,True,0.1297762932370637,True,0.9976994676954967,True,0.9164085417544641,0.012499999999999999,0.5391126871162227,0.001,0.9415735123643109,0,0.6449380172720962,True,0.9926255561445684,0.08359145824553593,1.0114051127650818,,,,0.611901775974479,,0.9824559853746496,1.0060953643597659,0.9949170049818467,0.9947291661156921,0.011178359377919223
fbm_h0.580_s009_snr10db:9109:800,fbm_h0.580_s009_snr10db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.580161919997086, 'noise_overlay': True, 'snr_db': 10.0}",9109,v1,1,800,1,0.0,False,-1.586032892321652e-17,1.0,0.09321250833685445,-0.018465109187185913,1.0,5.0,,False,-0.12039193556919359,0.10185068598524016,-0.8345526982831591,True,0.14397687879500579,True,0.9983462504036611,True,0.9161224173782978,0.030357142857142857,0.5400487953899523,0.001,0.739859307100364,0,0.5169533917343054,True,0.996307510492957,0.0838775826217022,1.0092280463720544,,,,0.580161919997086,,0.9992299413781212,1.015488541789891,1.0131197861290275,1.0408993329072662,0.002368755660863364
fbm_h0.782_s010_snr20db:9110:800,fbm_h0.782_s010_snr20db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.781588752643011, 'noise_overlay': True, 'snr_db': 20.0}",9110,v1,1,800,4,0.0,False,0.0,0.9999999999999999,0.12132365490772255,0.3851874095433292,4.0,3.0,,False,0.31041813761035686,-0.11039323532413048,0.7447421155370888,True,0.1684750654873234,True,0.9975958946385748,True,0.8997243751867713,0.008928571428571428,0.5007648024033604,0.001,0.007923280445326905,0,0.826462271004905,True,0.9867421176566575,0.10027562481322871,0.8944132700903837,,,,0.781588752643011,,1.0085543669878456,0.979215117473409,1.0316239991400906,1.0325971269250838,-0.05240888166668167
fbm_h0.656_s011_snr5db:9111:800,fbm_h0.656_s011_snr5db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.6560340305591725, 'noise_overlay': True, 'snr_db': 5.0}",9111,v1,1,800,1,0.0,False,2.5376526277146434e-17,1.0,-0.09382234602718412,0.39133705395913854,1.0,3.0,,False,-0.11916355802163547,0.01949440345917486,-0.575117786190966,True,0.12348108233257611,True,0.9983714878231487,True,0.9253430889647069,0.25,0.5711525553367127,0.001,0.5242765860949555,0,0.6422258191029989,True,0.9968535975918683,0.07465691103529315,1.0486511119349755,,,,0.6560340305591725,,1.0122947920455183,1.039949408412427,1.035397982195185,0.9998839501625723,0.004551426217241916
fbm_h0.860_s012_snr10db:9112:800,fbm_h0.860_s012_snr10db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8598734138597137, 'noise_overlay': True, 'snr_db': 10.0}",9112,v1,1,800,4,0.0,False,0.0,1.0,0.2125493362463269,-0.1712198687291191,4.0,3.0,,False,0.2958140459563319,0.051634751613855334,1.6581408133684667,True,0.15736261276953534,True,0.9903916413693584,True,0.8378235761566103,0.0017857142857142857,0.3943015985364996,0.001,0.04707869936635055,0,0.8846807227068442,True,0.9836829159557298,0.1621764238433897,0.8078064139568419,,,,0.8598734138597137,,1.1015744817565114,1.1593517836636797,1.091400738961983,1.095254689119131,0.06795104470169666
fbm_h0.549_s013_snr20db:9113:800,fbm_h0.549_s013_snr20db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5488110176681467, 'noise_overlay': True, 'snr_db': 20.0}",9113,v1,1,800,1,0.0,False,3.1720657846433043e-18,1.0,-0.12242473446491985,0.36616613034582324,1.0,3.0,,False,-0.10227207906188274,0.033832392269626865,-0.9296096526882809,True,0.14145083105500805,True,0.996559036268314,True,0.9239860419376023,0.09821428571428571,0.5474126050007833,0.001,0.8606165697290562,0,0.4865458033765278,True,0.9935998787968503,0.07601395806239775,1.0336535622694172,,,,0.5488110176681467,,1.0128086522106228,1.0503163825672264,1.0192814449428167,1.0069298965636806,0.031034937624409675
fbm_h0.815_s014_snr5db:9114:800,fbm_h0.815_s014_snr5db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.815375699503561, 'noise_overlay': True, 'snr_db': 5.0}",9114,v1,1,800,2,0.0,False,6.3441315692866086e-18,1.0,-0.11150603316843913,0.4297658934004982,2.0,4.0,,False,-0.09319813414035938,0.04473325294705388,-0.5283099792252328,True,0.14379870196739702,True,0.9994170296560495,True,0.8560217302414292,0.010714285714285714,0.4556752702644558,0.001,0.7223974113395986,0,0.9168597655852995,True,0.9916786661298659,0.14397826975857075,1.0239457413326674,,,,0.815375699503561,,0.9742295045354581,0.9951072973617713,0.9863091641307629,0.9912371521146544,0.00879813323100842
fbm_h0.527_s015_snr10db:9115:800,fbm_h0.527_s015_snr10db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5273462783148647, 'noise_overlay': True, 'snr_db': 10.0}",9115,v1,1,800,1,0.0,False,-1.2688263138573217e-17,1.0,0.23907685389925873,0.05967611890229696,1.0,3.0,,False,-0.12757997707629132,0.0771361359926146,-0.43591816345588796,True,0.12459160956943537,True,0.9993229075830655,True,0.9258447472910464,0.3464285714285714,0.550717953810514,0.001,0.6867728424635817,0,0.5585333025767322,True,0.9959184871585205,0.07415525270895362,1.024911625987176,,,,0.5273462783148647,,1.0104090323283264,1.0090609360550853,1.0131571767595544,1.0367144974714368,-0.004096240704469123
fbm_h0.943_s016_snr20db:9116:800,fbm_h0.943_s016_snr20db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.9428989214754888, 'noise_overlay': True, 'snr_db': 20.0}",9116,v1,1,800,3,0.0,False,-1.3005469717037549e-16,1.0,-0.1296376803628853,-0.15624037784744216,3.0,2.0,,False,0.29812812074074324,-0.006753763401332935,0.8682958383150591,True,0.16141517375316924,True,0.9989312700696935,True,0.8092838799882179,0.012499999999999999,0.3070342506851542,0.001,0.9148474525189004,0,0.9488040572409102,True,0.9750465662550515,0.19071612001178206,0.8417990512352634,,,,0.9428989214754888,,1.2757930130760484,1.4576056964409563,1.399718741764072,1.3838010369146052,0.05788695467688432
fbm_h0.754_s017_snr5db:9117:800,fbm_h0.754_s017_snr5db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.7541299916467372, 'noise_overlay': True, 'snr_db': 5.0}",9117,v1,1,800,1,0.0,False,1.2688263138573217e-17,0.9999999999999999,0.010982956079120773,-0.14769154001988083,1.0,3.0,,False,-0.013220622148841121,-0.020377187782057327,-0.9082415057148964,True,0.1349446786863535,True,0.9985701306978539,True,0.9154742780210647,0.014285714285714285,0.5473063295666234,0.001,0.8387732746841555,0,0.7069993606831366,True,0.9902916725618575,0.08452572197893526,1.0166601250815823,,,,0.7541299916467372,,0.979025012648574,1.398600920479331,1.0463156387261856,1.0556362343830998,0.35228528175314544
fbm_h0.808_s018_snr10db:9118:800,fbm_h0.808_s018_snr10db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8082684258530395, 'noise_overlay': True, 'snr_db': 10.0}",9118,v1,1,800,1,0.0,False,0.0,1.0,0.1743721150921767,0.3289524053497255,1.0,4.0,,False,-0.09111414609774338,-0.01613791251868446,-0.7232634041527269,True,0.13826249996357626,True,0.9962874746473,True,0.8841763108886531,0.008928571428571428,0.4658025251353604,0.001,0.011669259734908854,0,0.7451404117727705,True,0.9849218406472944,0.11582368911134688,1.052260451892224,,,,0.8082684258530395,,0.9175241579204423,1.1928300541954067,0.9555206590228131,0.9440199615961612,0.23730939517259353
fbm_h0.663_s019_snr20db:9119:800,fbm_h0.663_s019_snr20db,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.6633331591352957, 'noise_overlay': True, 'snr_db': 20.0}",9119,v1,1,800,1,0.0,False,5.075305255429287e-17,1.0,-0.006905542551761079,-0.3208957527841938,1.0,2.0,,False,0.07275378954567502,-0.07975740595358449,-0.0971553769960684,True,0.1504687954851788,True,0.9977499823633786,True,0.9106735344663617,0.010714285714285714,0.5160481451323072,0.001,0.9055817834126392,0,0.7181647612034876,True,0.9905983103704772,0.08932646553363832,1.0034956982508243,,,,0.6633331591352957,,0.918973463067065,0.9178469189274068,0.9460800072513422,0.9201691805258215,-0.02823308832393545
chirp_f0.076_0.442_s000_snr5db:9120:800,chirp_f0.076_0.442_s000_snr5db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.0757678617396155, 'f1': 0.4419059035537484, 'noise_overlay': True, 'snr_db': 5.0}",9120,v1,1,800,1,0.0,False,-2.616954272330726e-17,1.0,0.044882236136623746,-0.8651173751254237,1.0,3.0,,False,-1.0,0.6103055092340071,-2.1444505669002445,True,0.19230623284965004,True,0.9967393226278892,True,0.8664675514564036,0.1875,0.35031707503116716,0.001,0.8200388511243617,0,0.21777534388079134,True,0.9202277525837171,0.13353244854359636,1.1788530403599904,,,,,0.0,1.471163271009318,0.9545565868623095,1.0583790482094926,1.1976772539885674,-0.10382246134718309
chirp_f0.063_0.433_s001_snr10db:9121:800,chirp_f0.063_0.433_s001_snr10db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.06274438115891241, 'f1': 0.4330266313618629, 'noise_overlay': True, 'snr_db': 10.0}",9121,v1,1,800,1,0.0,False,9.516197353929913e-18,1.0,0.0020701597327709297,-1.2360854650344457,1.0,4.0,,False,-1.0,0.43253152491524105,-2.3899060116514157,True,0.24556117527698698,True,0.9993246120332513,True,0.8201324503335653,0.175,0.18823880721120526,0.001,0.9275675059079794,0,0.16527419755446715,True,0.848593199397962,0.1798675496664347,1.2519858126531465,,,,,0.0,1.6634603028678736,0.963003663273466,1.1619880337228563,1.2942531565586648,-0.19898437044939032
chirp_f0.008_0.385_s002_snr20db:9122:800,chirp_f0.008_0.385_s002_snr20db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.00819527718283454, 'f1': 0.38518451812115395, 'noise_overlay': True, 'snr_db': 20.0}",9122,v1,1,800,2,0.0,False,-6.3441315692866086e-18,1.0,-0.011838097347802036,-1.488750259189042,2.0,7.0,,False,-1.0,0.6216835741295947,-2.3902187609916687,True,0.2958345937932277,True,0.9995026212687561,True,0.796537642869731,0.14821428571428572,0.06371108546574766,0.001,0.9252958785098911,0,0.45541977042252063,True,0.7629779541869147,0.20346235713026894,1.1740172170246932,,,,,0.0,1.4892494825009743,1.449556412663992,1.2100799246927931,0.9693287268453252,0.2394764879711988
chirp_f0.061_0.200_s003_snr5db:9123:800,chirp_f0.061_0.200_s003_snr5db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.06098592283942175, 'f1': 0.2003587298349116, 'noise_overlay': True, 'snr_db': 5.0}",9123,v1,1,800,2,0.0,False,1.2688263138573217e-17,1.0,-0.05473536246600711,-0.950399479334489,2.0,2.0,,False,-0.26159797988036737,0.3943313116093671,1.1821995521653308,True,0.18543876088458539,True,0.9976283932307617,True,0.7649630469680306,0.10357142857142856,0.22938762877323216,0.001,0.6805278385140762,0,0.23539064007447183,True,0.9024605655441637,0.23503695303196936,0.9312715330509143,,,,,0.0,1.1865955854541883,0.9174104667435516,1.0167844223246103,1.096323354118501,-0.09937395558105866
chirp_f0.035_0.225_s004_snr10db:9124:800,chirp_f0.035_0.225_s004_snr10db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.03519376830015584, 'f1': 0.22523892071885968, 'noise_overlay': True, 'snr_db': 10.0}",9124,v1,1,800,2,0.0,False,5.551115123125783e-18,1.0,-0.036012029593694796,-1.2590231596395864,2.0,3.0,,False,-0.543091665071828,0.7281691169919029,0.017391279891828402,True,0.2377381129470307,True,0.9987412974395646,True,0.7162147395850015,0.10178571428571428,0.09303187405262729,0.001,0.95,0,0.3010614186095276,True,0.8190119592505756,0.2837852604149985,0.9027306065930882,,,,,0.0,1.5901869097836647,0.9038386689228988,1.0905913702923598,1.2764698721242949,-0.18675270136946098
chirp_f0.030_0.376_s005_snr20db:9125:800,chirp_f0.030_0.376_s005_snr20db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.029866275786013283, 'f1': 0.3755620646402462, 'noise_overlay': True, 'snr_db': 20.0}",9125,v1,1,800,2,0.0,False,7.137148015447434e-18,1.0,-0.020397266387395998,-1.489977624336292,2.0,2.0,,False,-1.0,0.5724348752200015,-2.761365494080078,True,0.29231332433982343,True,0.9994669547510056,True,0.780946128795877,0.15357142857142855,0.04658112103656268,0.001,0.95,0,0.2565056479299465,True,0.7592987376340258,0.219053871204123,1.1948075680962178,,,,,0.0,1.479884901238563,1.291692472587396,1.0587372368696135,1.0556603294897198,0.23295523571778243
chirp_f0.055_0.132_s006_snr5db:9126:800,chirp_f0.055_0.132_s006_snr5db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.055014338928062, 'f1': 0.13195740453994137, 'noise_overlay': True, 'snr_db': 5.0}",9126,v1,1,800,2,0.0,False,-1.2688263138573217e-17,1.0,-0.044751026373418455,-0.8569496594382358,2.0,3.0,,False,0.24052984914365028,0.06853093631757201,1.3828098170164835,True,0.15065206200632808,True,0.9447544029124529,True,0.6741640221384096,0.07678571428571428,0.17111540650853105,0.001,0.95,0,0.29737247980452486,True,0.9305767168988908,0.32583597786159035,0.8312275347573477,,,,,0.0,1.039295513059571,0.8489935282548153,0.8999157326676605,0.9141573330099215,-0.05092220441284512
chirp_f0.049_0.255_s007_snr10db:9127:800,chirp_f0.049_0.255_s007_snr10db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.04948261972674891, 'f1': 0.25549734669068414, 'noise_overlay': True, 'snr_db': 10.0}",9127,v1,1,800,2,0.0,False,3.1720657846433043e-18,1.0,-0.007337445468328013,-1.338944508354869,2.0,2.0,,False,-1.0,1.0994427052528075,-0.230911361663913,True,0.24953123617122422,True,0.9996669225243755,True,0.7357793554161838,0.12857142857142856,0.1118706810917177,0.001,0.95,0,0.18874222356087905,True,0.8011438598773207,0.2642206445838162,0.9489769727170373,,,,,0.0,1.4460508426454168,0.8883397605141244,0.9531055620444051,1.0583861886479344,-0.06476580153028066
chirp_f0.077_0.297_s008_snr20db:9128:800,chirp_f0.077_0.297_s008_snr20db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.07748614780961569, 'f1': 0.2966062468285433, 'noise_overlay': True, 'snr_db': 20.0}",9128,v1,1,800,2,0.0,False,-5.551115123125783e-17,0.9999999999999999,-0.003991201538002422,-1.4802908429331225,2.0,2.0,,False,-1.0,1.0693981526726413,0.08593551852897043,True,0.2870373136870654,True,0.9995994206277169,True,0.7031321331166487,0.15,0.025350345222872227,0.001,0.95,0,0.08622830262959769,True,0.7238994553701997,0.2968678668833513,0.9646770689341375,,,,,0.0,1.4527579931763892,0.7113305167653381,0.7645784967948531,1.198299351924408,-0.05324798002951503
chirp_f0.009_0.325_s009_snr5db:9129:800,chirp_f0.009_0.325_s009_snr5db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.009437238365113784, 'f1': 0.32544025806364457, 'noise_overlay': True, 'snr_db': 5.0}",9129,v1,1,800,2,0.0,False,-3.1720657846433043e-18,1.0,0.010561989877564192,-1.0571086081107886,2.0,2.0,,False,-0.9085306909536792,0.7746134880595443,-1.5283884969365524,True,0.18261499546698637,True,0.999023835886227,True,0.8639623274050159,0.13749999999999998,0.3578854143236897,0.001,0.6560241592624964,0,0.48487955882838785,True,0.9449953351923527,0.13603767259498412,1.0648554845114595,,,,,0.0,1.2416272485158169,1.0315172470733516,0.9477098672648316,1.2320758743486206,0.08380737980851993
chirp_f0.020_0.150_s010_snr10db:9130:800,chirp_f0.020_0.150_s010_snr10db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.0200715738526351, 'f1': 0.14962559388805424, 'noise_overlay': True, 'snr_db': 10.0}",9130,v1,1,800,3,0.0,False,1.5067312477055695e-17,1.0,0.015992026346643984,-1.237062431277951,3.0,5.0,,False,-0.06683334446496025,0.5896901502269407,1.7667989977473044,True,0.21233519419353514,True,0.9990283410104563,True,0.6787176399771764,0.06607142857142857,0.10057698697179351,0.001,0.95,0,0.49978996805160897,True,0.8623931179120278,0.3212823600228236,0.6907555242182429,,,,,0.0,1.5310767361152173,0.9089844595714861,1.1395665598384992,1.3323068210463134,-0.2305821002670131
chirp_f0.067_0.211_s011_snr20db:9131:800,chirp_f0.067_0.211_s011_snr20db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.06667351113925539, 'f1': 0.2110201925007641, 'noise_overlay': True, 'snr_db': 20.0}",9131,v1,1,800,2,0.0,False,1.9825411154020653e-17,1.0,2.6374398047845578e-05,-1.4631597775204883,2.0,3.0,,False,-0.01645194850942011,0.5646256243330814,2.787129237462183,True,0.2548383401617337,True,0.9940525789393712,True,0.6321165249034234,0.11607142857142856,0.017869580260729562,0.001,0.9178026055411728,0,0.13527272676165744,True,0.6765697351199712,0.3678834750965766,0.6721802765451682,,,,,0.0,1.484909804131914,0.6482962943690599,0.9196895092338628,1.0236177587695006,-0.27139321486480295
chirp_f0.019_0.275_s012_snr5db:9132:800,chirp_f0.019_0.275_s012_snr5db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.01867521929352332, 'f1': 0.27523867748484077, 'noise_overlay': True, 'snr_db': 5.0}",9132,v1,1,800,2,0.0,False,8.723180907769087e-18,1.0,-0.010283891422186012,-0.9400605611010193,2.0,3.0,,False,-0.77634703519178,0.6650013829609542,-1.5238467416300907,True,0.20096898030657853,True,0.9984586347187188,True,0.8184979835622317,0.09999999999999999,0.26988127876625534,0.001,0.915706739555046,0,0.41386118311833714,True,0.9160728184153047,0.1815020164377683,1.0542038001405734,,,,,0.0,1.417624909387299,0.9672221262470582,0.9892094451782005,1.234896301677403,-0.021987318931142363
chirp_f0.034_0.173_s013_snr10db:9133:800,chirp_f0.034_0.173_s013_snr10db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.03411762038124657, 'f1': 0.17276365571765503, 'noise_overlay': True, 'snr_db': 10.0}",9133,v1,1,800,3,0.0,False,-9.516197353929913e-18,1.0,-0.006833174113475874,-1.2857460450626126,3.0,4.0,,False,-0.1564832460226191,0.5872400220532649,1.2976043712164833,True,0.2232603450147854,True,0.9986453683524362,True,0.682866757050031,0.08035714285714285,0.09203335488162803,0.001,0.9129775001956502,0,0.3287177970490583,True,0.8374926635718096,0.31713324294996903,0.7544820898930299,,,,,0.0,1.3456407677614834,0.8817306822305552,1.029734850470766,1.1834777653526134,-0.1480041682402108
chirp_f0.043_0.316_s014_snr20db:9134:800,chirp_f0.043_0.316_s014_snr20db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.04299749918059094, 'f1': 0.3158754654247405, 'noise_overlay': True, 'snr_db': 20.0}",9134,v1,1,800,2,0.0,False,2.4583509830985608e-17,1.0,0.01098203803237222,-1.4799597696477034,2.0,2.0,,False,-1.0,0.7524929634386144,-1.3317418579116258,True,0.2819210885447778,True,0.999617040272756,True,0.7416495417080389,0.13392857142857142,0.034889334418863306,0.001,0.95,0,0.19649490105149114,True,0.7158448153877229,0.2583504582919611,1.116918545177483,,,,,0.0,1.575003818349792,0.8757784359371926,0.9049648633397925,1.5038633616030057,-0.029186427402599913
