source_index,name,family,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_J1,nrmse_qrc_J0,advantage_J1_vs_esn,advantage_J0_vs_esn,paired_delta_J0_minus_J1,paired_effect_J1_better,feature_dim,n_qubits,depth,virtual_nodes,matched_qrc_seeds
112,narma25_s012,input_driven,input_driven,1612,800,1,0.7342479697738918,0.8240284720943466,0.9962063167443957,-0.08978050232045476,-0.2619583469705039,0.17217784465004915,0.17217784465004915,60,6,5,5,0
113,narma30_s013,input_driven,input_driven,1613,800,1,0.8196787029397274,0.8455430041351939,1.0176973038590928,-0.025864301195466455,-0.1980186009193654,0.17215429972389895,0.17215429972389895,60,6,5,5,0
114,narma02_s014,input_driven,input_driven,1614,800,1,0.1082095474266677,0.7925045135733089,1.2299420015986522,-0.6842949661466412,-1.1217324541719844,0.4374374880253433,0.4374374880253433,60,6,5,5,0
115,narma05_s015,input_driven,input_driven,1615,800,1,0.4938779460788039,0.7545313111803565,1.042326073442767,-0.2606533651015526,-0.5484481273639632,0.2877947622624105,0.2877947622624105,60,6,5,5,0
116,narma10_s016,input_driven,input_driven,1616,800,1,0.6853756437958279,0.8222064950884928,1.00654893516486,-0.1368308512926648,-0.32117329136903205,0.18434244007636724,0.18434244007636724,60,6,5,5,0
117,narma15_s017,input_driven,input_driven,1617,800,1,0.7749360520745979,0.8768703719041282,1.0046370921433214,-0.10193431982953027,-0.2297010400687235,0.12776672023919322,0.12776672023919322,60,6,5,5,0
118,narma20_s018,input_driven,input_driven,1618,800,1,0.7393730945637181,0.8308851710110472,1.0087186251655003,-0.09151207644732906,-0.2693455306017821,0.17783345415445306,0.17783345415445306,60,6,5,5,0
119,narma25_s019,input_driven,input_driven,1619,800,1,0.8142717921255556,0.9069558917325601,1.0652091644284405,-0.09268409960700452,-0.25093737230288493,0.1582532726958804,0.1582532726958804,60,6,5,5,0
120,linear_memory_lag01_s000,input_driven,input_driven,1700,800,1,0.0276895819721041,0.434712802979092,1.0201522619320473,-0.4070232210069879,-0.9924626799599432,0.5854394589529553,0.5854394589529553,60,6,5,5,0
121,linear_memory_lag08_s001,input_driven,input_driven,1701,800,1,0.7854404764071385,0.9646822656009356,1.009391387754752,-0.17924178919379707,-0.22395091134761347,0.044709122153816394,0.044709122153816394,60,6,5,5,0
122,linear_memory_lag15_s002,input_driven,input_driven,1702,800,1,0.9043807814978924,1.0077979410749232,1.0194447703427925,-0.10341715957703079,-0.1150639888449001,0.011646829267869308,0.011646829267869308,60,6,5,5,0
123,linear_memory_lag22_s003,input_driven,input_driven,1703,800,1,1.0090422093902751,1.0213763138649006,1.0078544564358893,-0.012334104474625462,0.001187752954385779,-0.013521857429011241,-0.013521857429011241,60,6,5,5,0
