dataset_id,name,family,subset_group,original_qrc_advantage_nrmse,nrmse_qrc_spin_rerun,nrmse_esn_frozen_rerun,nrmse_advantage_rerun,nmae_qrc_spin,nmae_esn_frozen,nmae_advantage,nrmse_nvar,nmae_nvar,nrmse_qrc_vs_nvar_advantage,nmae_qrc_vs_nvar_advantage
chirp_f0.057_0.159_s403_snr10db:12403:800,chirp_f0.057_0.159_s403_snr10db,oscillatory_quasiperiodic,periodic_control,-0.1678664933067019,0.6698258771730424,0.6301775754369267,-0.039648301736115776,0.552395142915679,0.5017643822133027,-0.050630760702376376,0.9422484004572527,0.768717975721981,0.27242252328421024,0.21632283280630193
arma22_s243:4243:800,arma22_s243,linear_stochastic,background_control,-0.0143307072071399,0.8986671163285311,0.87530489933475,-0.02336221699378116,0.7085067690736643,0.6870438380354782,-0.021462931038186084,0.9633001450866995,0.7847526922221456,0.06463302875816834,0.07624592314848133
linear_memory_lag17_s238:1938:800,linear_memory_lag17_s238,input_driven_memory,background_control,-0.050978630374081,1.0058504990409054,0.9386465897118556,-0.06720390932904985,0.8749005035608607,0.7872004403512614,-0.08770006320959933,0.024650158798453243,0.01989800498369835,-0.9812003402424522,-0.8550024985771624
arma22_s287:4287:800,arma22_s287,linear_stochastic,background_control,-0.0378196952214751,1.0692848503563506,1.0318681980411017,-0.03741665231524882,0.8717933118563617,0.8368909944006239,-0.0349023174557378,1.2128333830040834,1.0063309388576307,0.14354853264773282,0.13453762700126903
garch_a0.111_b0.520_s058_v4_observation_noise:75558:800,garch_a0.111_b0.520_s058_v4_observation_noise,volatility_heteroskedastic,background_control,-0.0486965461220738,1.0596546552098338,1.0108823282506791,-0.04877232695915468,0.843328251213631,0.8125461871512881,-0.03078206406234285,1.1909334475620956,0.963118587409462,0.1312787923522618,0.11979033619583102
mackey_glass_tau38_s042_snr5db:9042:800,mackey_glass_tau38_s042_snr5db,delay_dynamics,background_control,-0.1623279746601161,0.5997035591653833,0.5240751582122182,-0.07562840095316514,0.4585467959336233,0.4063097327765221,-0.05223706315710119,0.5608770507517736,0.43461664897834856,-0.038826508413609684,-0.023930146955274734
linear_memory_lag20_s292:1992:800,linear_memory_lag20_s292,input_driven_memory,background_control,-0.0580806175341064,1.0581708419799907,0.979395409735441,-0.07877543224454964,0.935979426515006,0.8455612649551264,-0.09041816155987958,1.1926263318568466,1.002736600674156,0.13445548987685596,0.06675717415915006
setar_t-0.29_s479:4779:800,setar_t-0.29_s479,nonlinear_autoregressive,background_control,-0.0028358366349996,0.8805238825117772,0.8605365764604611,-0.019987306051316045,0.7061508374059752,0.6794707378626225,-0.02668009954335271,0.9807434667502449,0.7587790130430792,0.10021958423846777,0.05262817563710398
v4_student_t_ar_830:65830:800,v4_student_t_ar_830,heavy_tail_jump,background_control,-0.027590703003256,1.0598265802825908,1.0320413849128014,-0.027785195369789406,0.8014802408504783,0.782813071812149,-0.018667169038329323,1.14157308173971,0.8752703785253257,0.08174650145711926,0.07379013767484743
mackey_glass_tau18_s233_v4_quantized_clipped_saturated:70233:800,mackey_glass_tau18_s233_v4_quantized_clipped_saturated,delay_dynamics,background_control,-0.3774865874714039,0.05880644126806078,0.03599726231603546,-0.022809178952025326,0.04865017417485738,0.029072727081756403,-0.01957744709310098,0.04035502041541279,0.03210236552065593,-0.01845142085264799,-0.016547808654201454
v4_fbm_h0.822_055:68055:800,v4_fbm_h0.822_055,long_range,background_control,-0.5148436298043114,1.247174564762316,0.7681798890381476,-0.47899467572416843,0.9087321031946398,0.6142808096441278,-0.294451293550512,0.8191557646740313,0.668009213342669,-0.42801880008828475,-0.24072288985197077
v4_setar_688:69688:800,v4_setar_688,nonlinear_autoregressive,background_control,-0.0036320107490638,0.9647646042435176,0.9606497113275169,-0.004114892916000756,0.7794623867193499,0.7743673466052983,-0.005095040114051597,1.0732236595655293,0.8709361393615774,0.10845905532201172,0.09147375264222757
garch_a0.202_b0.386_s230_v4_downsampled_aliased:75730:800,garch_a0.202_b0.386_s230_v4_downsampled_aliased,volatility_heteroskedastic,background_control,-0.0394947524997053,0.3988124077214374,0.3840748563364086,-0.014737551385028802,0.2072400012751654,0.1393254816418394,-0.06791451963332601,0.3093275324547219,0.09066761070399881,-0.0894848752667155,-0.11657239057116658
channel_equalization_n0.049_s388_v4_quantized_clipped_saturated:78388:800,channel_equalization_n0.049_s388_v4_quantized_clipped_saturated,input_driven_memory,background_control,-0.354239767748939,0.7739457161891579,0.4086505687121642,-0.36529514747699365,0.6136820776530432,0.3288233265705783,-0.2848587510824649,0.6366570331718489,0.5245067977011348,-0.137288683017309,-0.08917527995190833
fbm_h0.909_s490_v4_missing_irregular:76490:800,fbm_h0.909_s490_v4_missing_irregular,long_range,background_control,0.0100237642795617,0.8063676684126466,0.802061538690808,-0.004306129721838636,0.6183584073454695,0.6114345275771512,-0.0069238797683183195,0.8935992448065716,0.6917212863115781,0.08723157639392498,0.0733628789661086
garch_a0.150_b0.467_s170_v4_observation_noise:75670:800,garch_a0.150_b0.467_s170_v4_observation_noise,volatility_heteroskedastic,background_control,0.0135048191013834,0.9999003392926281,0.9914178525586022,-0.008482486734025962,0.7958562355221602,0.784452877416786,-0.011403358105374184,1.1456042572720326,0.9303322883028391,0.14570391797940452,0.13447605278067887
v4_jump_ar_1177:66177:800,v4_jump_ar_1177,heavy_tail_jump,background_control,0.0212311133940719,0.8737240468315097,0.8032668669117756,-0.0704571799197341,0.5577636396583792,0.49439348059505117,-0.06337015906332799,0.8246183628997544,0.532131717710709,-0.049105683931755295,-0.025631921947670167
nonlinear_ipc_d2_l12_s448:2248:800,nonlinear_ipc_d2_l12_s448,input_driven_memory,background_control,-0.1695132231372063,0.8607705754470514,0.7128629261261961,-0.14790764932085532,0.668061568075992,0.5469784094905322,-0.12108315858545982,0.319790104830201,0.23721698566362773,-0.5409804706168504,-0.43084458241236434
